movieCd,movieNm
20060040,브로크백 마운틴
20184428,닭은 맨발이다
20184270,휴대폰
20061253,"종로, 겨울"
20040520,송환
20060912,초혼
20183511,베리만아일랜드
20183510,사라방드
20183490,신
20060169,멀홀랜드 드라이브
20040474,샤이닝 스타
20060368,방문자
20182496,마리아와 후안
20060660,와이낫 커뮤니티
20010072,낙타(들)
20182170,지갑
20182158,전문의
20040732,팜므 파탈
20181870,미지의 여인에게서 온 편지
20010270,스코어
20018161,마지막 한 걸음까지
20180305,쓰리: 서바이벌 아일랜드
20070473,러브 인 클라우즈
20060050,무인 곽원갑
20040461,콜드 마운틴
20072067,어느날 그 길에서
20110099,모두가 외로운 별
20080060,리벤지45
20060334,스텝 업
20070035,훌라걸스
20060434,침묵의 숲
20072087,설날
20020113,블레이드 2
20189473,착한아이
20189488,오구동색
20189472,우연
20189487,동거
20011025,바다속의자전거
20189471,섹스콜렉션 레볼루션
20189470,야망
20189469,은빛의 잿빛고백
20189486,하소연
20121064,푸지에
20189387,마지막 벌목꾼
20189328,어 굿 맨
20060525,물결이 일다
20188682,XXX 홀릭 극장판 : 한 여름 밤의 꿈
20040484,하류인생
20018045,아미지몽
20061238,그 집 앞
20058053,리틀 맨하탄
20050164,더 독
20060480,아빠가 필요해
20060816,외계의 제 19호 계획
20186644,기사에게 경배를
20011424,카타쿠리가의 행복
20020146,아이스 에이지
20185761,치카의 여러 얼굴 
20020175,블리트
20060255,호텔 르완다
20010006,화산고
20061233,쇼킹패밀리
20070051,우리들은 정의파다
20028778,"먼지, 사북을 묻다"
20020253,K-19
20050027,코러스
20018692,H 스토리
20030398,마스터 앤드 커맨더: 위대한 정복자 
20060599,빛과 계급 
20030430,라스트 사무라이
20050362,게이샤의 추억
20060907,주민등록증을 찢어라
20010197,진주만
20050041,인게이지먼트
20068730,칠드런 오브 맨
20020279,밀애
20072085,히로시마에서 온 편지
20010089,디 아더스
20040505,사마리아
20060062,망종
